application_id,month_offset,total_credits,total_debits,min_eod_balance,emi_bounces,cheque_bounces,salary_credit_present
APP-004962,-2,25181,17771,3109,0,0,1
APP-004962,-1,20808,17482,542,0,0,1
APP-004962,0,25795,17638,3012,0,0,1
APP-004963,-5,95045,88007,3889,0,0,0
APP-004963,-4,214232,156725,17579,0,0,0
APP-004963,-3,153445,126246,14423,0,0,0
APP-004963,-2,118758,77987,10498,0,0,0
APP-004963,-1,128037,105992,4979,0,0,0
APP-004963,0,118373,84997,16182,0,0,0
APP-004964,-5,45369,34546,6275,0,0,1
APP-004964,-4,47953,31059,5838,0,0,1
APP-004964,-3,42346,33801,1541,0,0,0
APP-004964,-2,42330,32755,2056,0,0,1
APP-004964,-1,42731,26489,6387,0,0,1
APP-004964,0,39527,37465,500,0,0,1
APP-004965,-5,91776,84704,1276,0,0,1
APP-004965,-4,113424,87245,10756,0,0,1
APP-004965,-3,101643,84835,6388,0,0,1
APP-004965,-2,96789,58810,21278,0,0,1
APP-004965,-1,95778,63993,15106,0,0,1
APP-004965,0,99561,85150,8106,0,0,1
APP-004966,-5,27852,24286,1600,0,0,0
APP-004966,-4,32411,30078,793,0,0,0
APP-004966,-3,42172,31017,5499,0,0,0
APP-004966,-2,36093,24044,6548,0,0,0
APP-004966,-1,29261,24524,1592,0,0,0
APP-004966,0,44404,27738,8458,0,0,0
APP-004967,-5,35192,24497,4529,1,0,1
APP-004967,-4,32553,22482,3966,0,0,1
APP-004967,-3,34058,32011,1158,0,0,1
APP-004967,-2,31817,29220,1067,0,0,1
APP-004967,-1,31605,21046,4178,1,0,1
APP-004967,0,33814,27051,3292,0,0,1
APP-004968,-5,63095,58104,2636,0,0,0
APP-004968,-4,101539,86281,4678,0,0,0
APP-004968,-3,63484,51990,4092,0,0,0
APP-004968,-2,117579,91093,8177,0,0,0
APP-004968,-1,78020,73260,1262,0,0,0
APP-004968,0,58781,37073,11957,0,1,0
APP-004969,-5,37194,28541,5039,0,0,0
APP-004969,-4,58283,37779,10734,0,0,0
APP-004969,-3,47840,34694,5995,0,0,0
APP-004969,-2,52148,41733,2019,0,0,0
APP-004969,-1,53634,49112,2296,0,0,0
APP-004969,0,43977,34513,1921,0,0,0
APP-004970,-5,41111,30780,3886,0,0,1
APP-004970,-4,34917,32615,1078,1,0,1
APP-004970,-3,35049,33190,500,0,0,1
APP-004970,-2,40018,32706,3964,0,0,1
APP-004970,-1,37222,27424,4272,0,0,1
APP-004970,0,37755,23760,3401,0,0,1
APP-004971,-5,39443,33662,3096,0,0,1
APP-004971,-4,38700,31523,1325,0,0,1
APP-004971,-3,46402,35345,4156,0,0,1
APP-004971,-2,41377,24967,6621,0,0,1
APP-004971,-1,47650,43159,2419,0,0,1
APP-004971,0,41462,25373,8085,0,0,0
APP-004972,-5,44570,33780,2993,0,0,0
APP-004972,-4,30989,18945,1916,0,0,0
APP-004972,-3,40795,35679,2716,0,0,0
APP-004972,-2,32558,21643,6307,0,0,0
APP-004972,-1,24172,22101,500,1,0,0
APP-004972,0,22935,21069,1007,0,0,0
APP-004973,-5,27126,18233,1930,0,0,1
APP-004973,-4,25674,15516,5137,0,0,1
APP-004973,-3,25949,15587,6173,0,0,1
APP-004973,-2,26051,15930,5837,0,0,1
APP-004973,-1,27738,16713,5897,0,0,1
APP-004973,0,26412,23294,703,0,0,1
APP-004974,-5,108258,87100,6324,0,0,1
APP-004974,-4,106475,64277,22800,0,0,1
APP-004974,-3,109243,87825,9890,0,0,1
APP-004974,-2,99984,83066,7457,0,0,1
APP-004974,-1,113743,71073,6676,0,1,1
APP-004974,0,111712,86325,12206,0,0,1
APP-004975,-5,40214,24250,3636,0,0,1
APP-004975,-4,40798,30835,2356,0,0,1
APP-004975,-3,37801,28650,4357,0,0,1
APP-004975,-2,32881,30474,936,1,0,1
APP-004975,-1,34637,25968,2648,0,0,1
APP-004975,0,34893,29799,2982,0,0,1
APP-004976,-5,40250,31305,4205,0,0,0
APP-004976,-4,62334,48689,4781,0,0,0
APP-004976,-3,54166,50366,1071,0,0,0
APP-004976,-2,39954,28853,2654,0,0,0
APP-004976,-1,51181,43145,1735,0,0,0
APP-004976,0,45796,34456,2861,0,0,0
APP-004977,-5,104311,65574,10531,1,0,0
APP-004977,-4,71418,61715,3136,0,0,0
APP-004977,-3,69411,53685,7907,0,0,0
APP-004977,-2,72356,54927,3251,0,0,0
APP-004977,-1,124386,106669,4198,0,0,0
APP-004977,0,66112,48381,2997,0,0,0
APP-004978,-5,27892,20869,3869,0,0,1
APP-004978,-4,24999,18557,3754,0,0,1
APP-004978,-3,27153,19763,1930,0,0,1
APP-004978,-2,22524,18302,926,1,0,1
APP-004978,-1,27202,20130,2580,0,0,1
APP-004978,0,27671,18938,3613,0,0,1
APP-004979,-5,27179,20970,3142,0,0,0
APP-004979,-4,28816,22533,1512,0,0,0
APP-004979,-3,24070,17755,3701,0,0,0
APP-004979,-2,31589,21339,5406,0,0,0
APP-004979,-1,51064,33028,9483,0,0,0
APP-004979,0,37284,31378,1967,0,0,0
APP-004980,-5,16289,13626,708,0,0,1
APP-004980,-4,18929,11991,2338,0,0,1
APP-004980,-3,15997,11735,732,0,0,1
APP-004980,-2,17723,15426,951,0,0,1
APP-004980,-1,18098,17123,500,0,0,1
APP-004980,0,19380,16716,1367,0,0,1
APP-004981,-5,169412,145939,9760,0,0,0
APP-004981,-4,202330,168955,18720,1,1,0
APP-004981,-3,178081,157842,7158,0,0,0
APP-004981,-2,246199,166445,22104,0,0,0
APP-004981,-1,241311,172878,32102,0,0,0
APP-004981,0,162507,140190,6800,0,0,0
APP-004982,-5,50690,41086,2508,0,0,0
APP-004982,-4,65349,47849,3789,0,0,0
APP-004982,-3,55212,46090,3709,0,0,0
APP-004982,-2,35893,25214,3152,0,0,0
APP-004982,-1,60445,55402,1467,0,0,0
APP-004982,0,35769,29579,2960,0,0,0
APP-004983,-5,42977,34805,2631,0,0,1
APP-004983,-4,48214,30736,7199,0,0,1
APP-004983,-3,44675,35229,4925,0,0,1
APP-004983,-2,46851,37576,3121,0,0,1
APP-004983,-1,41586,34282,4132,0,0,1
APP-004983,0,48390,35724,4898,0,0,1
APP-004984,-5,55135,51325,1687,0,0,1
APP-004984,-4,61681,45392,5316,0,1,1
APP-004984,-3,66356,54634,3253,1,0,1
APP-004984,-2,62903,53668,2904,0,0,1
APP-004984,-1,56392,39990,2625,0,0,1
APP-004984,0,64283,39752,12275,0,0,1
APP-004985,-5,43985,27759,7649,0,1,1
APP-004985,-4,38091,32277,1661,0,0,1
APP-004985,-3,43222,30237,2823,0,0,1
APP-004985,-2,38726,35794,934,0,0,1
APP-004985,-1,37543,25096,3257,0,0,1
APP-004985,0,41569,28186,4747,0,1,1
APP-004986,-5,34459,29339,1271,0,0,1
APP-004986,-4,36850,29273,4191,0,0,1
APP-004986,-3,32513,24093,4111,0,0,1
APP-004986,-2,39460,27762,6363,0,0,1
APP-004986,-1,36410,34336,500,0,0,1
APP-004986,0,39422,36956,1313,0,0,1
APP-004987,-5,41181,27706,6975,0,0,1
APP-004987,-4,43535,30914,7046,0,0,1
APP-004987,-3,43612,26597,6130,0,0,1
APP-004987,-2,42605,35908,1194,0,0,1
APP-004987,-1,40257,27469,3151,0,0,1
APP-004987,0,40025,34254,1840,1,1,1
APP-004988,-5,29373,19296,2333,0,0,1
APP-004988,-4,27817,17585,5211,1,0,1
APP-004988,-3,28081,20616,1121,0,0,1
APP-004988,-2,34450,30079,2415,0,0,1
APP-004988,-1,34521,27992,3442,1,0,1
APP-004988,0,32238,27481,1308,0,0,1
APP-004989,-5,46764,32178,6641,0,0,0
APP-004989,-4,31762,20621,1823,1,0,0
APP-004989,-3,32052,20363,3469,0,0,0
APP-004989,-2,43863,27047,7146,0,0,0
APP-004989,-1,33500,28065,2937,0,0,0
APP-004989,0,44495,31731,5541,0,0,0
APP-004990,-5,22294,20582,848,1,0,0
APP-004990,-4,12353,8505,2213,0,0,0
APP-004990,-3,19947,18849,500,0,1,0
APP-004990,-2,15637,11158,1326,0,0,0
APP-004990,-1,10515,6589,1698,0,0,0
APP-004990,0,14769,13143,593,0,0,0
APP-004991,-5,29720,20893,2372,0,0,1
APP-004991,-4,29463,19300,4764,0,0,1
APP-004991,-3,33900,26654,1484,0,0,1
APP-004991,-2,30718,28485,508,1,0,1
APP-004991,-1,28500,22412,2173,0,0,1
APP-004991,0,29117,23173,1253,0,0,1
APP-004992,-5,73145,49602,8990,0,0,0
APP-004992,-4,85289,78117,1308,0,0,1
APP-004992,-3,92522,62176,12721,0,0,1
APP-004992,-2,89883,56972,13965,1,0,1
APP-004992,-1,84831,74616,4787,0,0,1
APP-004992,0,73190,56667,2780,0,0,1
APP-004993,-5,27243,17684,5652,1,0,1
APP-004993,-4,21884,13740,2299,0,0,1
APP-004993,-3,24627,22241,500,1,0,1
APP-004993,-2,26694,17947,4463,0,0,1
APP-004993,-1,25058,16615,4768,0,0,1
APP-004993,0,25050,15456,4324,0,0,1
APP-004994,-5,46741,42905,1401,0,0,0
APP-004994,-4,92124,59706,12425,0,0,0
APP-004994,-3,95827,90905,1407,0,0,0
APP-004994,-2,88104,61736,7284,0,0,0
APP-004994,-1,57046,38017,4383,0,0,0
APP-004994,0,55286,51465,1976,0,0,0
APP-004995,-5,65503,52227,7557,1,0,0
APP-004995,-4,78238,51665,9607,0,0,0
APP-004995,-3,80278,53100,8860,0,0,0
APP-004995,-2,63518,43119,4305,0,0,0
APP-004995,-1,52397,43103,1459,0,0,0
APP-004995,0,58325,38255,9365,0,0,0
APP-004996,-5,55346,52159,1495,0,0,0
APP-004996,-4,93779,83914,3283,0,0,0
APP-004996,-3,55436,52008,831,0,0,0
APP-004996,-2,46027,27681,4397,1,0,0
APP-004996,-1,109159,69660,16951,0,0,0
APP-004996,0,81365,57598,6727,0,0,0
APP-004997,-5,273337,221973,12434,0,0,1
APP-004997,-4,237417,161120,19836,0,0,1
APP-004997,-3,286408,224191,28601,0,0,1
APP-004997,-2,261301,164680,33413,1,0,1
APP-004997,-1,254623,160170,47903,0,0,1
APP-004997,0,270507,227271,16374,0,0,1
APP-004998,-5,51226,35641,8565,0,0,1
APP-004998,-4,52691,45903,1031,1,0,1
APP-004998,-3,59099,54192,1584,0,0,1
APP-004998,-2,57064,53504,2099,0,0,1
APP-004998,-1,50795,39201,4013,0,0,1
APP-004998,0,51931,31555,7521,0,1,1
APP-004999,-5,53244,33830,10733,0,0,1
APP-004999,-4,44021,29602,3687,0,0,1
APP-004999,-3,51388,47985,1213,0,0,1
APP-004999,-2,48477,43440,2720,0,0,1
APP-004999,-1,47012,44110,1432,0,0,1
APP-004999,0,45582,27999,5710,0,0,1
APP-005000,-5,47085,34610,4902,0,0,1
APP-005000,-4,47924,36901,3947,0,0,1
APP-005000,-3,49731,43292,3037,0,0,1
APP-005000,-2,52559,36117,7970,0,0,1
APP-005000,-1,51784,38626,3468,0,0,1
APP-005000,0,49265,43084,2470,0,0,1
APP-005001,-5,17596,15936,500,0,0,0
APP-005001,-4,35792,27737,1350,0,0,0
APP-005001,-3,28410,25313,1303,1,0,0
APP-005001,-2,26230,15951,6079,0,0,0
APP-005001,-1,41094,25363,3356,0,0,0
APP-005001,0,24491,17503,1367,0,0,0
APP-005002,-5,87799,80480,2249,0,0,0
APP-005002,-4,52300,49406,578,0,0,0
APP-005002,-3,92135,73736,3186,0,0,0
APP-005002,-2,55629,44069,6104,0,0,0
APP-005002,-1,62034,51718,3128,0,0,0
APP-005002,0,45835,39918,1579,0,0,0
APP-005003,-5,27667,18411,5245,0,0,0
APP-005003,-4,49284,36306,7464,0,0,0
APP-005003,-3,53945,39848,6614,0,0,0
APP-005003,-2,23905,21152,1256,1,0,0
APP-005003,-1,57537,50856,1123,0,1,0
APP-005003,0,30242,27915,1158,0,0,0
APP-005004,-5,104201,70716,9075,0,0,1
APP-005004,-4,111848,69893,23817,0,0,1
APP-005004,-3,99093,84503,5686,0,0,1
APP-005004,-2,108500,96109,5660,0,1,1
APP-005004,-1,118134,103224,5465,0,0,1
APP-005004,0,111600,98248,7114,0,0,1
APP-005005,-5,30249,28126,1095,0,0,0
APP-005005,-4,18540,17046,871,1,0,0
APP-005005,-3,19785,18452,541,0,0,0
APP-005005,-2,33314,30336,1093,0,0,0
APP-005005,-1,39403,28879,4050,0,0,0
APP-005005,0,35918,26998,2542,0,0,0
APP-005006,-5,144004,98506,10959,0,0,0
APP-005006,-4,193633,157912,15171,0,0,0
APP-005006,-3,194174,169710,13323,0,0,0
APP-005006,-2,181513,149597,12417,0,0,0
APP-005006,-1,159661,110470,22359,0,0,0
APP-005006,0,135471,105788,11125,0,0,0
APP-005007,-5,51544,44269,2271,0,0,0
APP-005007,-4,31228,21879,2500,0,0,0
APP-005007,-3,48151,38280,3480,0,0,0
APP-005007,-2,46070,40450,3365,0,0,0
APP-005007,-1,61983,51911,4635,0,0,0
APP-005007,0,32286,22962,2409,0,0,0
APP-005008,-5,36530,33871,972,0,0,0
APP-005008,-4,30853,24834,1695,0,0,0
APP-005008,-3,67867,45099,7450,0,0,0
APP-005008,-2,48372,45774,1133,0,0,0
APP-005008,-1,60607,42862,3326,0,0,0
APP-005008,0,63438,46751,8877,0,0,0
APP-005009,-5,22042,13517,4172,0,0,0
APP-005009,-4,25017,19707,3066,0,0,0
APP-005009,-3,22401,20263,524,0,0,0
APP-005009,-2,23316,18963,1496,1,0,0
APP-005009,-1,17028,15025,579,1,0,0
APP-005009,0,24405,16750,2343,0,0,0
APP-005010,-5,96836,82765,3853,0,0,1
APP-005010,-4,118693,71522,19382,0,0,0
APP-005010,-3,103922,66823,16489,0,0,1
APP-005010,-2,107254,86781,7511,0,0,1
APP-005010,-1,100252,77412,8358,0,0,1
APP-005010,0,108353,76257,16126,0,0,1
APP-005011,-5,40664,36386,1948,1,0,1
APP-005011,-4,42329,35649,3972,0,0,1
APP-005011,-3,37410,24783,6201,0,0,0
APP-005011,-2,42699,35965,3387,0,0,1
APP-005011,-1,38562,34592,700,1,0,1
APP-005011,0,38735,27118,1788,0,0,1
APP-005012,-5,53452,36338,9599,0,0,0
APP-005012,-4,49285,40198,2227,0,0,1
APP-005012,-3,55432,48547,2718,0,0,1
APP-005012,-2,43873,41156,795,0,0,1
APP-005012,-1,45981,34966,2870,0,0,1
APP-005012,0,49754,36908,6297,0,0,1
APP-005013,-5,88393,55141,5635,0,0,1
APP-005013,-4,100146,74448,11817,0,0,1
APP-005013,-3,81868,65664,8979,0,0,1
APP-005013,-2,89591,78019,4947,0,0,1
APP-005013,-1,102071,92559,4577,0,0,1
APP-005013,0,98932,93275,1366,0,0,1
APP-005014,-5,106036,100310,3338,0,0,1
APP-005014,-4,100314,65116,12630,1,0,1
APP-005014,-3,111079,88367,11498,0,0,1
APP-005014,-2,94576,63529,8017,0,0,1
APP-005014,-1,109082,79758,14719,1,0,1
APP-005014,0,107725,73446,6613,0,0,1
APP-005015,-5,93730,73771,5965,0,0,0
APP-005015,-4,171681,133448,8533,0,0,0
APP-005015,-3,112492,93242,9304,0,0,0
APP-005015,-2,71765,66056,1715,0,0,0
APP-005015,-1,86469,81017,3096,0,1,0
APP-005015,0,112945,87999,14879,0,0,0
APP-005016,-5,142727,95813,15715,0,1,0
APP-005016,-4,67560,46560,9145,0,0,0
APP-005016,-3,66117,49551,8715,0,0,0
APP-005016,-2,92058,67572,13224,0,0,0
APP-005016,-1,120075,73807,8717,0,0,0
APP-005016,0,62572,54702,3272,0,0,0
APP-005017,-5,114100,87114,9483,0,0,1
APP-005017,-4,119068,72388,23731,0,0,1
APP-005017,-3,107907,70430,13109,0,0,1
APP-005017,-2,117356,83302,13328,0,0,1
APP-005017,-1,122100,95328,8849,0,0,1
APP-005017,0,97527,75934,7933,0,0,1
APP-005018,-5,59399,53915,1536,0,0,1
APP-005018,-4,49794,42492,2114,0,0,1
APP-005018,-3,56436,40700,2538,0,0,1
APP-005018,-2,51243,43635,3708,0,0,1
APP-005018,-1,58727,55000,2217,0,0,1
APP-005018,0,55221,37806,4219,1,0,1
APP-005019,-5,33433,22050,3216,0,0,0
APP-005019,-4,23399,17254,2077,0,0,0
APP-005019,-3,15071,12664,1297,0,0,0
APP-005019,-2,27428,20809,2541,0,0,0
APP-005019,-1,25899,16396,2353,0,0,0
APP-005019,0,16882,12247,802,0,0,0
APP-005020,-5,46789,42388,2534,0,0,1
APP-005020,-4,48409,38738,4863,0,0,1
APP-005020,-3,55231,37172,7438,0,0,1
APP-005020,-2,52018,33739,10935,1,0,1
APP-005020,-1,46134,30412,6458,0,0,1
APP-005020,0,46424,28405,10103,0,0,1
APP-005021,-5,29998,26117,1082,0,0,1
APP-005021,-4,30083,24456,1735,0,0,1
APP-005021,-3,29458,21665,3555,0,0,1
APP-005021,-2,35587,22880,4281,0,0,1
APP-005021,-1,32179,23720,1528,0,0,1
APP-005021,0,34153,25517,2437,0,1,1
APP-005022,-5,48283,45666,1156,0,0,1
APP-005022,-4,42202,32602,3276,0,0,1
APP-005022,-3,44454,39822,2199,0,0,1
APP-005022,-2,49718,45285,1203,0,0,1
APP-005022,-1,42732,36700,1747,0,0,0
APP-005022,0,39883,26801,6073,0,0,1
APP-005023,-5,39227,35739,813,0,0,0
APP-005023,-4,53369,33183,7763,0,0,0
APP-005023,-3,52070,35562,4654,0,0,0
APP-005023,-2,37812,31416,3153,1,0,0
APP-005023,-1,38788,30504,4516,0,0,0
APP-005023,0,47886,41049,3539,0,0,0
APP-005024,-5,46859,34608,2690,0,0,1
APP-005024,-4,53920,32915,6451,0,0,1
APP-005024,-3,46171,33569,6454,1,0,1
APP-005024,-2,51560,32347,8501,0,0,1
APP-005024,-1,46255,27887,6085,0,0,1
APP-005024,0,53071,47470,2321,0,0,1
APP-005025,-5,184467,150662,8315,0,0,0
APP-005025,-4,169659,151164,11022,0,0,0
APP-005025,-3,90613,73741,7895,1,0,0
APP-005025,-2,104037,90040,3164,0,0,0
APP-005025,-1,88278,69798,4006,0,0,0
APP-005025,0,97755,79470,5658,0,0,0
APP-005026,-5,31698,28820,1338,0,0,0
APP-005026,-4,60055,48887,2892,0,0,0
APP-005026,-3,44048,36318,3225,0,0,0
APP-005026,-2,46303,27812,6788,0,0,0
APP-005026,-1,45746,41958,1025,0,0,0
APP-005026,0,38454,36068,674,0,1,0
APP-005027,-5,67963,61248,1107,0,0,1
APP-005027,-4,60221,38555,12770,0,0,1
APP-005027,-3,58322,49901,2923,0,0,1
APP-005027,-2,61731,48068,5420,1,0,1
APP-005027,-1,58978,49928,3183,0,0,1
APP-005027,0,62072,54808,3618,0,0,1
APP-005028,-5,64117,57010,1609,0,0,1
APP-005028,-4,68817,52018,6987,0,0,1
APP-005028,-3,74762,54778,10425,0,0,1
APP-005028,-2,60561,43629,3285,0,0,1
APP-005028,-1,62177,47117,7245,0,0,1
APP-005028,0,75177,66283,1347,0,0,1
APP-005029,-5,50752,37947,2066,0,0,1
APP-005029,-4,50913,35085,5143,0,0,1
APP-005029,-3,57346,40871,4532,0,0,1
APP-005029,-2,52723,38714,3716,0,0,1
APP-005029,-1,59780,56585,848,0,0,1
APP-005029,0,54383,45705,4128,0,0,1
APP-005030,-5,87997,54461,18226,0,0,1
APP-005030,-4,72375,56419,9034,0,0,1
APP-005030,-3,84719,70264,7987,0,0,1
APP-005030,-2,87910,68620,4830,0,0,1
APP-005030,-1,82136,55877,7517,0,0,1
APP-005030,0,77578,57620,10663,0,1,1
APP-005031,-5,105864,92321,7547,0,0,1
APP-005031,-4,111560,73390,16729,0,0,1
APP-005031,-3,112886,103021,4326,0,0,1
APP-005031,-2,101300,61345,7668,0,0,1
APP-005031,-1,102574,86144,5456,1,0,1
APP-005031,0,98414,77343,12439,0,0,1
APP-005032,-5,69373,50787,4203,0,0,0
APP-005032,-4,43106,31648,4170,0,0,0
APP-005032,-3,59678,53487,2180,0,0,0
APP-005032,-2,53864,35198,9181,0,0,0
APP-005032,-1,33247,28638,2300,0,0,0
APP-005032,0,58022,38413,4601,0,0,0
APP-005033,-5,22015,13848,2754,0,0,1
APP-005033,-4,22640,20320,579,1,0,1
APP-005033,-3,18674,17069,500,0,0,0
APP-005033,-2,20054,16289,1200,1,0,0
APP-005033,-1,18693,12395,2547,0,1,1
APP-005033,0,22653,20662,930,0,0,1
APP-005034,-5,109210,76656,8606,0,1,0
APP-005034,-4,166346,106523,20975,1,0,0
APP-005034,-3,101486,67469,18413,0,0,0
APP-005034,-2,88805,66647,10928,0,0,0
APP-005034,-1,110181,89212,4112,0,0,0
APP-005034,0,107236,75855,12464,0,0,0
APP-005035,-5,140292,106517,14291,0,0,0
APP-005035,-4,196054,184162,6198,0,0,0
APP-005035,-3,160523,129622,16193,0,0,0
APP-005035,-2,122740,101607,12595,0,0,0
APP-005035,-1,173578,149494,13580,0,0,0
APP-005035,0,211791,172949,16107,0,0,0
APP-005036,-5,95472,65592,9180,0,0,1
APP-005036,-4,96587,74046,7248,0,0,1
APP-005036,-3,80472,60517,8502,0,0,1
APP-005036,-2,85207,72800,3070,0,0,1
APP-005036,-1,90531,55410,7137,0,0,1
APP-005036,0,83877,70010,7804,1,0,1
APP-005037,-5,81269,50133,7527,0,0,1
APP-005037,-4,88045,68811,4941,0,0,1
APP-005037,-3,93158,56633,21769,0,0,1
APP-005037,-2,85427,76526,4601,1,0,1
APP-005037,-1,85125,58950,12870,0,0,1
APP-005037,0,97278,78417,3487,0,0,1
APP-005038,-5,103801,94403,4843,0,0,0
APP-005038,-4,53228,40238,2346,0,0,0
APP-005038,-3,104653,71109,11625,0,0,0
APP-005038,-2,60720,48723,6199,1,0,0
APP-005038,-1,91309,61400,7629,0,0,0
APP-005038,0,74093,46534,5953,0,0,0
APP-005039,-5,18939,11570,3387,0,0,0
APP-005039,-4,20798,15116,1625,0,0,0
APP-005039,-3,19859,15964,1489,0,0,0
APP-005039,-2,26203,23808,646,0,0,0
APP-005039,-1,28036,26288,774,0,0,0
APP-005039,0,18910,16486,757,0,0,0
APP-005040,-5,55775,45514,2908,0,0,1
APP-005040,-4,53025,39774,7114,1,0,1
APP-005040,-3,46267,28851,5333,0,1,1
APP-005040,-2,56351,51835,2013,0,0,0
APP-005040,-1,55012,40512,4372,0,0,1
APP-005040,0,54809,38256,5160,0,0,1
APP-005041,-5,36432,26046,5142,0,0,0
APP-005041,-4,40880,36638,2396,0,0,0
APP-005041,-3,47541,34343,7405,0,0,0
APP-005041,-2,35778,31935,863,0,0,0
APP-005041,-1,31277,29306,500,0,0,0
APP-005041,0,27632,23925,672,0,0,0
APP-005042,-5,28802,25272,1345,0,0,1
APP-005042,-4,30083,26263,2072,0,0,1
APP-005042,-3,33973,27210,2160,0,0,1
APP-005042,-2,28580,20756,3504,0,0,1
APP-005042,-1,30351,28388,500,0,1,1
APP-005042,0,30506,26963,2097,0,0,1
APP-005043,-5,76182,58753,6799,0,0,0
APP-005043,-4,117298,76534,13810,0,0,0
APP-005043,-3,60339,54326,3286,0,0,0
APP-005043,-2,58973,50886,3875,0,0,0
APP-005043,-1,116153,92009,14219,0,0,0
APP-005043,0,69978,50718,3507,0,0,0
APP-005044,-5,45983,30191,6898,0,0,1
APP-005044,-4,51970,45285,3437,0,0,1
APP-005044,-3,48556,32497,2908,1,0,0
APP-005044,-2,42868,31375,5255,0,0,1
APP-005044,-1,48411,38792,3975,0,0,1
APP-005044,0,48236,38741,1881,1,0,1
APP-005045,-5,40310,32184,4507,0,0,0
APP-005045,-4,34451,27188,2468,0,0,0
APP-005045,-3,44735,41169,2063,0,0,0
APP-005045,-2,30878,22011,3983,0,0,0
APP-005045,-1,49778,45696,871,0,0,0
APP-005045,0,29198,22605,2647,0,0,0
APP-005046,-5,57080,38121,6316,0,0,1
APP-005046,-4,50364,42812,4397,0,0,1
APP-005046,-3,60531,41728,10197,0,0,1
APP-005046,-2,53574,39311,4460,0,0,1
APP-005046,-1,61588,57504,2148,1,0,1
APP-005046,0,55113,39426,8003,0,0,1
APP-005047,-5,92034,58056,13457,0,0,1
APP-005047,-4,101504,95576,3537,0,0,1
APP-005047,-3,102219,92509,3940,0,0,1
APP-005047,-2,102271,92393,2917,0,0,1
APP-005047,-1,103266,82360,7843,0,1,1
APP-005047,0,97090,82096,8862,0,0,1
APP-005048,-5,77445,62694,7704,0,0,0
APP-005048,-4,82412,71143,4384,0,0,0
APP-005048,-3,80076,50261,16302,0,0,0
APP-005048,-2,68550,63309,1410,0,0,0
APP-005048,-1,71976,52576,10249,0,0,0
APP-005048,0,52529,45148,3856,0,0,0
APP-005049,-5,89960,70359,10401,0,0,0
APP-005049,-4,76078,53570,4873,0,0,0
APP-005049,-3,99752,66463,13919,0,0,0
APP-005049,-2,43622,41423,824,1,0,0
APP-005049,-1,83928,52446,15538,0,0,0
APP-005049,0,72466,59546,4476,0,0,0
APP-005050,-5,43093,38306,2637,0,0,1
APP-005050,-4,42259,29302,5770,1,0,0
APP-005050,-3,42241,31225,3193,0,0,1
APP-005050,-2,42772,27777,5227,0,0,1
APP-005050,-1,44926,37570,2750,0,1,1
APP-005050,0,42440,35460,2339,0,0,1
APP-005051,-5,75987,59925,5751,1,0,1
APP-005051,-4,77043,62119,5093,0,0,1
APP-005051,-3,81163,53231,6381,0,0,1
APP-005051,-2,68831,56913,5074,1,0,1
APP-005051,-1,74952,46052,4981,0,0,0
APP-005051,0,85394,76250,2188,0,0,1
APP-005052,-5,29422,24629,1924,1,0,1
APP-005052,-4,28479,20445,2424,0,0,1
APP-005052,-3,29042,23995,2208,0,0,1
APP-005052,-2,24412,19788,1996,0,0,1
APP-005052,-1,27866,18159,2087,0,0,1
APP-005052,0,25836,23948,926,0,0,1
APP-005053,-5,79912,72669,4166,0,1,0
APP-005053,-4,53752,34824,2930,0,0,0
APP-005053,-3,43350,27186,9061,0,0,0
APP-005053,-2,77126,72319,2786,0,0,0
APP-005053,-1,50034,31169,5913,0,0,0
APP-005053,0,47778,35358,4723,0,0,0
APP-005054,-5,16672,15038,547,1,0,1
APP-005054,-4,14998,11151,1793,0,0,1
APP-005054,-3,16884,11697,1656,0,0,1
APP-005054,-2,17889,10750,2012,0,0,1
APP-005054,-1,14180,11564,1564,0,0,1
APP-005054,0,15276,13935,625,0,0,0
APP-005055,-5,43049,26174,2874,0,0,0
APP-005055,-4,30467,24028,3147,0,0,0
APP-005055,-3,49421,32392,6357,0,0,0
APP-005055,-2,29386,26252,1441,0,0,0
APP-005055,-1,39697,27015,3317,0,0,0
APP-005055,0,34656,21992,5150,0,0,0
APP-005056,-5,385894,361279,11820,0,0,0
APP-005056,-4,318799,224082,53631,1,0,0
APP-005056,-3,538319,380640,57530,0,0,0
APP-005056,-2,405817,297939,45672,0,1,0
APP-005056,-1,445556,363674,37881,0,0,0
APP-005056,0,308555,277025,8100,0,0,0
APP-005057,-5,89917,85319,1804,0,0,1
APP-005057,-4,92023,74459,7911,0,0,1
APP-005057,-3,92447,85436,3710,0,1,1
APP-005057,-2,79116,71400,3085,0,0,1
APP-005057,-1,82908,78216,871,0,0,1
APP-005057,0,74465,68222,1457,0,0,1
APP-005058,-5,42890,31835,4750,0,0,1
APP-005058,-4,48455,41418,2704,0,0,1
APP-005058,-3,49048,34738,5697,0,0,0
APP-005058,-2,44274,40093,1964,0,0,1
APP-005058,-1,40501,31995,1379,0,0,1
APP-005058,0,46990,39484,3675,0,0,1
APP-005059,-5,50899,33471,9994,0,0,0
APP-005059,-4,49596,36177,4525,1,0,0
APP-005059,-3,44866,28347,5074,0,0,0
APP-005059,-2,31598,22381,2441,0,0,0
APP-005059,-1,29995,20304,5320,0,0,0
APP-005059,0,37608,25817,6185,0,0,0
APP-005060,-5,10937,8393,1246,0,0,0
APP-005060,-4,18012,13377,1354,0,0,0
