application_id,quarter,declared_turnover,tax_paid,filing_status,days_late
APP-004342,Q4-2024,593009.0,91050.0,Filed On Time,0.0
APP-004344,Q1-2023,132020.0,13182.0,Filed On Time,0.0
APP-004344,Q2-2023,112258.0,11968.0,Filed On Time,0.0
APP-004344,Q3-2023,127461.0,8329.0,Filed On Time,0.0
APP-004344,Q4-2023,129096.0,7909.0,Late,84.0
APP-004344,Q1-2024,,,Missing,
APP-004344,Q2-2024,113384.0,19741.0,Filed On Time,0.0
APP-004344,Q3-2024,119380.0,13875.0,Filed On Time,0.0
APP-004344,Q4-2024,,,Missing,
APP-004345,Q1-2023,173337.0,30070.0,Filed On Time,0.0
APP-004345,Q2-2023,209477.0,24238.0,Filed On Time,0.0
APP-004345,Q3-2023,158893.0,13153.0,Filed On Time,0.0
APP-004345,Q4-2023,179955.0,18479.0,Filed On Time,0.0
APP-004345,Q1-2024,261675.0,19499.0,Filed On Time,0.0
APP-004345,Q2-2024,,,Missing,
APP-004345,Q3-2024,196215.0,30791.0,Late,17.0
APP-004345,Q4-2024,197638.0,19703.0,Filed On Time,0.0
APP-004346,Q1-2023,279588.0,45613.0,Filed On Time,0.0
APP-004346,Q2-2023,347278.0,41095.0,Filed On Time,0.0
APP-004346,Q3-2023,250734.0,42179.0,Filed On Time,0.0
APP-004346,Q4-2023,338220.0,23174.0,Late,82.0
APP-004346,Q1-2024,306061.0,38650.0,Filed On Time,0.0
APP-004346,Q2-2024,324138.0,30310.0,Late,66.0
APP-004346,Q3-2024,288485.0,46990.0,Filed On Time,0.0
APP-004346,Q4-2024,345695.0,45168.0,Filed On Time,0.0
APP-004348,Q1-2023,225692.0,14017.0,Filed On Time,0.0
APP-004348,Q2-2023,,,Missing,
APP-004348,Q3-2023,290125.0,42658.0,Filed On Time,0.0
APP-004348,Q4-2023,316598.0,19666.0,Filed On Time,0.0
APP-004348,Q1-2024,344160.0,28903.0,Late,54.0
APP-004348,Q2-2024,352314.0,22917.0,Filed On Time,0.0
APP-004348,Q3-2024,277209.0,34438.0,Filed On Time,0.0
APP-004348,Q4-2024,333885.0,26890.0,Filed On Time,0.0
APP-004352,Q1-2023,122026.0,14414.0,Filed On Time,0.0
APP-004352,Q2-2023,98513.0,8850.0,Filed On Time,0.0
APP-004352,Q3-2023,104434.0,18466.0,Filed On Time,0.0
APP-004352,Q4-2023,93451.0,7553.0,Late,118.0
APP-004352,Q1-2024,91295.0,15181.0,Late,70.0
APP-004352,Q2-2024,94630.0,7894.0,Filed On Time,0.0
APP-004352,Q3-2024,123707.0,10725.0,Filed On Time,0.0
APP-004352,Q4-2024,104290.0,12016.0,Filed On Time,0.0
APP-004355,Q1-2023,,,Missing,
APP-004355,Q2-2023,,,Missing,
APP-004355,Q3-2023,139983.0,14095.0,Late,99.0
APP-004355,Q4-2023,,,Missing,
APP-004355,Q1-2024,179530.0,22591.0,Filed On Time,0.0
APP-004355,Q2-2024,176623.0,28874.0,Filed On Time,0.0
APP-004355,Q3-2024,150891.0,21943.0,Late,72.0
APP-004355,Q4-2024,164533.0,14326.0,Filed On Time,0.0
APP-004357,Q1-2023,61327.0,6491.0,Filed On Time,0.0
APP-004357,Q2-2023,66997.0,4745.0,Filed On Time,0.0
APP-004357,Q3-2023,96382.0,12313.0,Filed On Time,0.0
APP-004357,Q4-2023,93370.0,7886.0,Filed On Time,0.0
APP-004357,Q1-2024,101591.0,12899.0,Filed On Time,0.0
APP-004357,Q2-2024,65282.0,5566.0,Filed On Time,0.0
APP-004357,Q3-2024,90835.0,10970.0,Filed On Time,0.0
APP-004357,Q4-2024,63021.0,3597.0,Filed On Time,0.0
APP-004358,Q1-2023,100897.0,8767.0,Filed On Time,0.0
APP-004358,Q2-2023,79372.0,13508.0,Filed On Time,0.0
APP-004358,Q3-2023,67434.0,7845.0,Filed On Time,0.0
APP-004358,Q4-2023,75754.0,12138.0,Filed On Time,0.0
APP-004358,Q1-2024,72523.0,9105.0,Late,27.0
APP-004358,Q2-2024,91850.0,15646.0,Filed On Time,0.0
APP-004358,Q3-2024,70835.0,7880.0,Filed On Time,0.0
APP-004358,Q4-2024,87693.0,13099.0,Filed On Time,0.0
APP-004359,Q1-2023,170826.0,17905.0,Filed On Time,0.0
APP-004359,Q2-2023,145571.0,21366.0,Filed On Time,0.0
APP-004359,Q3-2023,116048.0,9516.0,Filed On Time,0.0
APP-004359,Q4-2023,166347.0,12118.0,Late,73.0
APP-004359,Q1-2024,111578.0,17275.0,Late,12.0
APP-004359,Q2-2024,105520.0,15631.0,Late,51.0
APP-004359,Q3-2024,142244.0,10018.0,Filed On Time,0.0
APP-004359,Q4-2024,125787.0,8794.0,Filed On Time,0.0
APP-004361,Q1-2023,117096.0,20013.0,Late,69.0
APP-004361,Q2-2023,,,Missing,
APP-004361,Q3-2023,85289.0,4906.0,Late,85.0
APP-004361,Q4-2023,90686.0,6725.0,Filed On Time,0.0
APP-004361,Q1-2024,,,Missing,
APP-004361,Q2-2024,,,Missing,
APP-004361,Q3-2024,116326.0,14977.0,Filed On Time,0.0
APP-004361,Q4-2024,79684.0,4999.0,Late,8.0
APP-004366,Q4-2023,95613.0,6089.0,Filed On Time,0.0
APP-004366,Q1-2024,92003.0,12948.0,Filed On Time,0.0
APP-004366,Q2-2024,82857.0,12026.0,Filed On Time,0.0
APP-004366,Q3-2024,99984.0,17091.0,Filed On Time,0.0
APP-004366,Q4-2024,93303.0,13886.0,Late,115.0
APP-004367,Q1-2023,97318.0,11736.0,Late,23.0
APP-004367,Q2-2023,,,Missing,
APP-004367,Q3-2023,116898.0,6659.0,Late,90.0
APP-004367,Q4-2023,,,Missing,
APP-004367,Q1-2024,117136.0,18426.0,Late,12.0
APP-004367,Q2-2024,110529.0,14409.0,Late,50.0
APP-004367,Q3-2024,,,Missing,
APP-004367,Q4-2024,83643.0,13751.0,Late,61.0
APP-004371,Q1-2023,279822.0,49811.0,Late,57.0
APP-004371,Q2-2023,,,Missing,
APP-004371,Q3-2023,362018.0,52184.0,Late,59.0
APP-004371,Q4-2023,249412.0,30807.0,Late,5.0
APP-004371,Q1-2024,,,Missing,
APP-004371,Q2-2024,419683.0,27866.0,Filed On Time,0.0
APP-004371,Q3-2024,298242.0,20647.0,Filed On Time,0.0
APP-004371,Q4-2024,366657.0,37741.0,Late,106.0
APP-004372,Q1-2023,187697.0,13716.0,Filed On Time,0.0
APP-004372,Q2-2023,303937.0,49498.0,Filed On Time,0.0
APP-004372,Q3-2023,242673.0,41097.0,Filed On Time,0.0
APP-004372,Q4-2023,190418.0,23678.0,Late,70.0
APP-004372,Q1-2024,,,Missing,
APP-004372,Q2-2024,191230.0,28795.0,Filed On Time,0.0
APP-004372,Q3-2024,188212.0,19835.0,Late,10.0
APP-004372,Q4-2024,,,Missing,
APP-004375,Q3-2023,237213.0,39673.0,Filed On Time,0.0
APP-004375,Q4-2023,239332.0,40659.0,Filed On Time,0.0
APP-004375,Q1-2024,247622.0,20460.0,Filed On Time,0.0
APP-004375,Q2-2024,202696.0,20869.0,Filed On Time,0.0
APP-004375,Q3-2024,277160.0,35165.0,Filed On Time,0.0
APP-004375,Q4-2024,278793.0,22878.0,Filed On Time,0.0
APP-004379,Q1-2023,149435.0,14670.0,Filed On Time,0.0
APP-004379,Q2-2023,171955.0,22118.0,Filed On Time,0.0
APP-004379,Q3-2023,202873.0,31221.0,Filed On Time,0.0
APP-004379,Q4-2023,139767.0,12901.0,Late,95.0
APP-004379,Q1-2024,195858.0,18873.0,Late,115.0
APP-004379,Q2-2024,,,Missing,
APP-004379,Q3-2024,,,Missing,
APP-004379,Q4-2024,183495.0,20264.0,Filed On Time,0.0
APP-004382,Q1-2023,134368.0,22582.0,Filed On Time,0.0
APP-004382,Q2-2023,,,Missing,
APP-004382,Q3-2023,104761.0,7166.0,Filed On Time,0.0
APP-004382,Q4-2023,101889.0,5561.0,Filed On Time,0.0
APP-004382,Q1-2024,168730.0,24135.0,Filed On Time,0.0
APP-004382,Q2-2024,157930.0,12543.0,Filed On Time,0.0
APP-004382,Q3-2024,127463.0,17282.0,Filed On Time,0.0
APP-004382,Q4-2024,161324.0,22714.0,Filed On Time,0.0
APP-004387,Q1-2023,125564.0,12226.0,Late,1.0
APP-004387,Q2-2023,117470.0,11087.0,Filed On Time,0.0
APP-004387,Q3-2023,148350.0,9970.0,Filed On Time,0.0
APP-004387,Q4-2023,139166.0,17817.0,Filed On Time,0.0
APP-004387,Q1-2024,105412.0,17360.0,Late,107.0
APP-004387,Q2-2024,,,Missing,
APP-004387,Q3-2024,108174.0,6402.0,Filed On Time,0.0
APP-004387,Q4-2024,113660.0,16164.0,Filed On Time,0.0
APP-004388,Q1-2023,186326.0,10424.0,Filed On Time,0.0
APP-004388,Q2-2023,166623.0,29570.0,Late,63.0
APP-004388,Q3-2023,246829.0,24102.0,Filed On Time,0.0
APP-004388,Q4-2023,199190.0,32945.0,Filed On Time,0.0
APP-004388,Q1-2024,173882.0,30141.0,Filed On Time,0.0
APP-004388,Q2-2024,251861.0,34700.0,Filed On Time,0.0
APP-004388,Q3-2024,188230.0,22971.0,Filed On Time,0.0
APP-004388,Q4-2024,223778.0,14727.0,Late,62.0
APP-004392,Q1-2023,181153.0,23267.0,Filed On Time,0.0
APP-004392,Q2-2023,205344.0,28696.0,Filed On Time,0.0
APP-004392,Q3-2023,228836.0,13085.0,Filed On Time,0.0
APP-004392,Q4-2023,269205.0,29488.0,Filed On Time,0.0
APP-004392,Q1-2024,205406.0,28844.0,Filed On Time,0.0
APP-004392,Q2-2024,240772.0,29521.0,Filed On Time,0.0
APP-004392,Q3-2024,264325.0,20955.0,Late,79.0
APP-004392,Q4-2024,204252.0,15824.0,Filed On Time,0.0
APP-004393,Q1-2023,112256.0,19163.0,Late,29.0
APP-004393,Q2-2023,126948.0,19730.0,Filed On Time,0.0
APP-004393,Q3-2023,123882.0,22176.0,Filed On Time,0.0
APP-004393,Q4-2023,142136.0,7223.0,Filed On Time,0.0
APP-004393,Q1-2024,136874.0,10014.0,Filed On Time,0.0
APP-004393,Q2-2024,186614.0,33115.0,Filed On Time,0.0
APP-004393,Q3-2024,171134.0,27752.0,Filed On Time,0.0
APP-004393,Q4-2024,186305.0,10298.0,Filed On Time,0.0
APP-004394,Q1-2023,,,Missing,
APP-004394,Q2-2023,1397781.0,229967.0,Filed On Time,0.0
APP-004394,Q3-2023,1281265.0,165497.0,Late,13.0
APP-004394,Q4-2023,1421609.0,237797.0,Late,87.0
APP-004394,Q1-2024,1181305.0,141480.0,Filed On Time,0.0
APP-004394,Q2-2024,1307340.0,190715.0,Late,113.0
APP-004394,Q3-2024,1261897.0,82337.0,Filed On Time,0.0
APP-004394,Q4-2024,949403.0,70599.0,Filed On Time,0.0
APP-004396,Q1-2023,113187.0,7436.0,Late,118.0
APP-004396,Q2-2023,187933.0,24001.0,Late,80.0
APP-004396,Q3-2023,133582.0,21876.0,Filed On Time,0.0
APP-004396,Q4-2023,,,Missing,
APP-004396,Q1-2024,188303.0,14308.0,Late,24.0
APP-004396,Q2-2024,180209.0,31556.0,Filed On Time,0.0
APP-004396,Q3-2024,109743.0,10608.0,Late,47.0
APP-004396,Q4-2024,,,Missing,
APP-004397,Q1-2023,176320.0,22512.0,Filed On Time,0.0
APP-004397,Q2-2023,220174.0,18129.0,Filed On Time,0.0
APP-004397,Q3-2023,238324.0,13638.0,Filed On Time,0.0
APP-004397,Q4-2023,248109.0,26229.0,Filed On Time,0.0
APP-004397,Q1-2024,231949.0,14142.0,Late,21.0
APP-004397,Q2-2024,232496.0,14387.0,Filed On Time,0.0
APP-004397,Q3-2024,,,Missing,
APP-004397,Q4-2024,268797.0,17228.0,Filed On Time,0.0
APP-004400,Q1-2023,277171.0,34932.0,Late,106.0
APP-004400,Q2-2023,,,Missing,
APP-004400,Q3-2023,,,Missing,
APP-004400,Q4-2023,,,Missing,
APP-004400,Q1-2024,363523.0,32881.0,Late,33.0
APP-004400,Q2-2024,232381.0,25264.0,Late,119.0
APP-004400,Q3-2024,,,Missing,
APP-004400,Q4-2024,249784.0,27774.0,Filed On Time,0.0
APP-004406,Q1-2024,391200.0,31134.0,Filed On Time,0.0
APP-004406,Q2-2024,237475.0,24118.0,Filed On Time,0.0
APP-004406,Q3-2024,343552.0,50995.0,Filed On Time,0.0
APP-004406,Q4-2024,324084.0,38994.0,Filed On Time,0.0
APP-004407,Q1-2023,,,Missing,
APP-004407,Q2-2023,257264.0,21057.0,Late,74.0
APP-004407,Q3-2023,213862.0,32490.0,Filed On Time,0.0
APP-004407,Q4-2023,178343.0,9820.0,Filed On Time,0.0
APP-004407,Q1-2024,275211.0,38723.0,Filed On Time,0.0
APP-004407,Q2-2024,245133.0,42804.0,Filed On Time,0.0
APP-004407,Q3-2024,183825.0,23918.0,Filed On Time,0.0
APP-004407,Q4-2024,258219.0,30491.0,Filed On Time,0.0
APP-004408,Q1-2023,570141.0,31605.0,Filed On Time,0.0
APP-004408,Q2-2023,456663.0,33137.0,Late,105.0
APP-004408,Q3-2023,535951.0,95120.0,Filed On Time,0.0
APP-004408,Q4-2023,455930.0,47269.0,Late,26.0
APP-004408,Q1-2024,560165.0,98033.0,Filed On Time,0.0
APP-004408,Q2-2024,583198.0,58218.0,Filed On Time,0.0
APP-004408,Q3-2024,541477.0,64943.0,Filed On Time,0.0
APP-004408,Q4-2024,548138.0,97298.0,Filed On Time,0.0
APP-004410,Q1-2024,52981.0,3311.0,Late,89.0
APP-004410,Q2-2024,62695.0,10530.0,Filed On Time,0.0
APP-004410,Q3-2024,48241.0,6135.0,Filed On Time,0.0
APP-004410,Q4-2024,58306.0,7477.0,Late,86.0
APP-004411,Q1-2023,50734.0,8937.0,Filed On Time,0.0
APP-004411,Q2-2023,50369.0,7411.0,Filed On Time,0.0
APP-004411,Q3-2023,,,Missing,
APP-004411,Q4-2023,69522.0,10656.0,Filed On Time,0.0
APP-004411,Q1-2024,50136.0,2992.0,Filed On Time,0.0
APP-004411,Q2-2024,66202.0,5655.0,Late,102.0
APP-004411,Q3-2024,72180.0,12920.0,Filed On Time,0.0
APP-004411,Q4-2024,65408.0,3791.0,Filed On Time,0.0
APP-004412,Q1-2023,420477.0,49151.0,Filed On Time,0.0
APP-004412,Q2-2023,587343.0,31807.0,Filed On Time,0.0
APP-004412,Q3-2023,348181.0,44790.0,Filed On Time,0.0
APP-004412,Q4-2023,447863.0,44594.0,Filed On Time,0.0
APP-004412,Q1-2024,503353.0,62929.0,Filed On Time,0.0
APP-004412,Q2-2024,581995.0,99495.0,Filed On Time,0.0
APP-004412,Q3-2024,578481.0,69702.0,Filed On Time,0.0
APP-004412,Q4-2024,513329.0,88727.0,Filed On Time,0.0
APP-004415,Q1-2023,58636.0,6045.0,Filed On Time,0.0
APP-004415,Q2-2023,59274.0,7836.0,Filed On Time,0.0
APP-004415,Q3-2023,45921.0,5972.0,Filed On Time,0.0
APP-004415,Q4-2023,47572.0,7853.0,Filed On Time,0.0
APP-004415,Q1-2024,50497.0,7462.0,Filed On Time,0.0
APP-004415,Q2-2024,62415.0,10339.0,Late,71.0
APP-004415,Q3-2024,57396.0,8704.0,Filed On Time,0.0
APP-004415,Q4-2024,68640.0,8524.0,Filed On Time,0.0
APP-004417,Q1-2023,,,Missing,
APP-004417,Q2-2023,660055.0,97570.0,Filed On Time,0.0
APP-004417,Q3-2023,631093.0,110905.0,Filed On Time,0.0
APP-004417,Q4-2023,595893.0,63222.0,Filed On Time,0.0
APP-004417,Q1-2024,641860.0,58405.0,Filed On Time,0.0
APP-004417,Q2-2024,445860.0,75213.0,Filed On Time,0.0
APP-004417,Q3-2024,603582.0,94560.0,Filed On Time,0.0
APP-004417,Q4-2024,451983.0,69694.0,Filed On Time,0.0
APP-004422,Q1-2023,824003.0,118640.0,Filed On Time,0.0
APP-004422,Q2-2023,719725.0,109704.0,Filed On Time,0.0
APP-004422,Q3-2023,551174.0,94681.0,Filed On Time,0.0
APP-004422,Q4-2023,484235.0,73741.0,Filed On Time,0.0
APP-004422,Q1-2024,801241.0,128753.0,Filed On Time,0.0
APP-004422,Q2-2024,492491.0,63451.0,Filed On Time,0.0
APP-004422,Q3-2024,748547.0,130738.0,Filed On Time,0.0
APP-004422,Q4-2024,740172.0,100540.0,Filed On Time,0.0
APP-004426,Q1-2023,97396.0,13362.0,Filed On Time,0.0
APP-004426,Q2-2023,125296.0,9808.0,Filed On Time,0.0
APP-004426,Q3-2023,116831.0,16701.0,Filed On Time,0.0
APP-004426,Q4-2023,101771.0,14348.0,Filed On Time,0.0
APP-004426,Q1-2024,87806.0,11217.0,Late,92.0
APP-004426,Q2-2024,116042.0,12109.0,Filed On Time,0.0
APP-004426,Q3-2024,79298.0,8426.0,Filed On Time,0.0
APP-004426,Q4-2024,99419.0,17282.0,Filed On Time,0.0
APP-004428,Q1-2023,197321.0,20429.0,Filed On Time,0.0
APP-004428,Q2-2023,157893.0,25204.0,Filed On Time,0.0
APP-004428,Q3-2023,189531.0,13499.0,Late,82.0
APP-004428,Q4-2023,146133.0,7635.0,Filed On Time,0.0
APP-004428,Q1-2024,,,Missing,
APP-004428,Q2-2024,209541.0,36268.0,Filed On Time,0.0
APP-004428,Q3-2024,,,Missing,
APP-004428,Q4-2024,150996.0,11272.0,Filed On Time,0.0
APP-004431,Q1-2023,656941.0,50795.0,Late,47.0
APP-004431,Q2-2023,652834.0,97695.0,Filed On Time,0.0
APP-004431,Q3-2023,417764.0,52561.0,Late,110.0
APP-004431,Q4-2023,565041.0,86227.0,Late,25.0
APP-004431,Q1-2024,,,Missing,
APP-004431,Q2-2024,458282.0,40270.0,Late,38.0
APP-004431,Q3-2024,509837.0,54077.0,Late,75.0
APP-004431,Q4-2024,529571.0,93221.0,Late,117.0
APP-004433,Q1-2023,263487.0,30844.0,Filed On Time,0.0
APP-004433,Q2-2023,238029.0,41909.0,Filed On Time,0.0
APP-004433,Q3-2023,,,Missing,
APP-004433,Q4-2023,217647.0,37520.0,Filed On Time,0.0
APP-004433,Q1-2024,262018.0,26366.0,Filed On Time,0.0
APP-004433,Q2-2024,265470.0,19144.0,Filed On Time,0.0
APP-004433,Q3-2024,240541.0,32833.0,Late,48.0
APP-004433,Q4-2024,223544.0,36248.0,Filed On Time,0.0
APP-004434,Q1-2023,197712.0,20659.0,Filed On Time,0.0
APP-004434,Q2-2023,215927.0,27215.0,Late,4.0
APP-004434,Q3-2023,231844.0,34579.0,Filed On Time,0.0
APP-004434,Q4-2023,159219.0,26497.0,Filed On Time,0.0
APP-004434,Q1-2024,196630.0,21806.0,Late,2.0
APP-004434,Q2-2024,190489.0,26290.0,Filed On Time,0.0
APP-004434,Q3-2024,239482.0,32451.0,Late,49.0
APP-004434,Q4-2024,226317.0,16742.0,Filed On Time,0.0
APP-004438,Q1-2024,591691.0,67110.0,Filed On Time,0.0
APP-004438,Q2-2024,519805.0,53861.0,Late,106.0
APP-004438,Q3-2024,678337.0,74784.0,Filed On Time,0.0
APP-004438,Q4-2024,478676.0,44909.0,Filed On Time,0.0
APP-004440,Q1-2024,202164.0,20172.0,Late,96.0
APP-004440,Q2-2024,146649.0,23540.0,Late,108.0
APP-004440,Q3-2024,169536.0,11298.0,Late,38.0
APP-004440,Q4-2024,130154.0,18298.0,Filed On Time,0.0
APP-004441,Q1-2023,181697.0,27285.0,Late,35.0
APP-004441,Q2-2023,224001.0,35070.0,Filed On Time,0.0
APP-004441,Q3-2023,163554.0,18051.0,Filed On Time,0.0
APP-004441,Q4-2023,229370.0,29785.0,Filed On Time,0.0
APP-004441,Q1-2024,222620.0,36594.0,Filed On Time,0.0
APP-004441,Q2-2024,161133.0,18543.0,Filed On Time,0.0
APP-004441,Q3-2024,205203.0,14607.0,Filed On Time,0.0
APP-004441,Q4-2024,181432.0,18716.0,Filed On Time,0.0
APP-004442,Q1-2023,85706.0,13273.0,Filed On Time,0.0
APP-004442,Q2-2023,127281.0,8392.0,Filed On Time,0.0
APP-004442,Q3-2023,118374.0,15785.0,Filed On Time,0.0
APP-004442,Q4-2023,99269.0,14852.0,Filed On Time,0.0
APP-004442,Q1-2024,108011.0,8784.0,Late,29.0
APP-004442,Q2-2024,111541.0,11551.0,Filed On Time,0.0
APP-004442,Q3-2024,,,Missing,
APP-004442,Q4-2024,92006.0,11023.0,Filed On Time,0.0
APP-004444,Q4-2023,460334.0,48248.0,Filed On Time,0.0
APP-004444,Q1-2024,630249.0,34332.0,Filed On Time,0.0
APP-004444,Q2-2024,653121.0,76822.0,Filed On Time,0.0
APP-004444,Q3-2024,530857.0,31877.0,Filed On Time,0.0
APP-004444,Q4-2024,553266.0,36292.0,Late,110.0
APP-004446,Q1-2023,576087.0,99501.0,Filed On Time,0.0
APP-004446,Q2-2023,475706.0,69657.0,Filed On Time,0.0
APP-004446,Q3-2023,608448.0,47825.0,Filed On Time,0.0
APP-004446,Q4-2023,,,Missing,
APP-004446,Q1-2024,553190.0,84381.0,Filed On Time,0.0
APP-004446,Q2-2024,618394.0,35827.0,Late,43.0
APP-004446,Q3-2024,571913.0,67770.0,Late,104.0
APP-004446,Q4-2024,526682.0,79871.0,Filed On Time,0.0
APP-004447,Q1-2023,115201.0,10735.0,Filed On Time,0.0
APP-004447,Q2-2023,153650.0,14088.0,Filed On Time,0.0
APP-004447,Q3-2023,131133.0,12117.0,Filed On Time,0.0
APP-004447,Q4-2023,127859.0,21889.0,Filed On Time,0.0
APP-004447,Q1-2024,108840.0,17597.0,Late,16.0
APP-004447,Q2-2024,183516.0,26070.0,Filed On Time,0.0
APP-004447,Q3-2024,121760.0,21591.0,Filed On Time,0.0
APP-004447,Q4-2024,112969.0,9870.0,Filed On Time,0.0
APP-004449,Q1-2023,383166.0,65291.0,Filed On Time,0.0
APP-004449,Q2-2023,,,Missing,
APP-004449,Q3-2023,242618.0,21383.0,Late,47.0
APP-004449,Q4-2023,360235.0,54824.0,Filed On Time,0.0
APP-004449,Q1-2024,353968.0,53752.0,Late,67.0
APP-004449,Q2-2024,372857.0,64278.0,Late,41.0
APP-004449,Q3-2024,,,Missing,
APP-004449,Q4-2024,,,Missing,
APP-004450,Q1-2023,303437.0,42475.0,Late,62.0
APP-004450,Q2-2023,367807.0,32095.0,Filed On Time,0.0
APP-004450,Q3-2023,288880.0,27946.0,Filed On Time,0.0
APP-004450,Q4-2023,448878.0,38190.0,Filed On Time,0.0
APP-004450,Q1-2024,370586.0,55774.0,Late,5.0
APP-004450,Q2-2024,415162.0,60533.0,Late,85.0
APP-004450,Q3-2024,421448.0,66661.0,Filed On Time,0.0
APP-004450,Q4-2024,356719.0,33205.0,Filed On Time,0.0
APP-004451,Q1-2023,116353.0,16691.0,Late,83.0
APP-004451,Q2-2023,90600.0,6973.0,Filed On Time,0.0
APP-004451,Q3-2023,,,Missing,
APP-004451,Q4-2023,132615.0,10422.0,Filed On Time,0.0
APP-004451,Q1-2024,80869.0,6210.0,Filed On Time,0.0
APP-004451,Q2-2024,117214.0,18508.0,Filed On Time,0.0
APP-004451,Q3-2024,134485.0,20414.0,Late,25.0
APP-004451,Q4-2024,98839.0,12528.0,Filed On Time,0.0
APP-004453,Q1-2023,282832.0,44918.0,Filed On Time,0.0
APP-004453,Q2-2023,269831.0,24926.0,Filed On Time,0.0
APP-004453,Q3-2023,262151.0,39690.0,Filed On Time,0.0
APP-004453,Q4-2023,233638.0,27586.0,Filed On Time,0.0
APP-004453,Q1-2024,192969.0,33126.0,Filed On Time,0.0
APP-004453,Q2-2024,205577.0,11283.0,Late,97.0
APP-004453,Q3-2024,189349.0,34011.0,Filed On Time,0.0
APP-004453,Q4-2024,257070.0,41602.0,Filed On Time,0.0
APP-004454,Q1-2024,232754.0,33648.0,Filed On Time,0.0
APP-004454,Q2-2024,214276.0,13608.0,Late,29.0
APP-004454,Q3-2024,199529.0,13267.0,Late,95.0
APP-004454,Q4-2024,158964.0,15523.0,Filed On Time,0.0
APP-004455,Q1-2023,237416.0,18249.0,Filed On Time,0.0
APP-004455,Q2-2023,253688.0,32741.0,Filed On Time,0.0
APP-004455,Q3-2023,229075.0,29461.0,Filed On Time,0.0
APP-004455,Q4-2023,275067.0,14205.0,Late,16.0
APP-004455,Q1-2024,297837.0,28103.0,Filed On Time,0.0
APP-004455,Q2-2024,,,Missing,
APP-004455,Q3-2024,304736.0,54034.0,Filed On Time,0.0
APP-004455,Q4-2024,231749.0,27224.0,Filed On Time,0.0
APP-004456,Q1-2023,109338.0,10051.0,Filed On Time,0.0
APP-004456,Q2-2023,135161.0,10748.0,Filed On Time,0.0
APP-004456,Q3-2023,110185.0,7886.0,Filed On Time,0.0
APP-004456,Q4-2023,,,Missing,
APP-004456,Q1-2024,148483.0,16484.0,Filed On Time,0.0
APP-004456,Q2-2024,130756.0,20168.0,Late,119.0
APP-004456,Q3-2024,113279.0,17214.0,Filed On Time,0.0
APP-004456,Q4-2024,120600.0,9522.0,Filed On Time,0.0
APP-004461,Q1-2023,176995.0,26203.0,Filed On Time,0.0
APP-004461,Q2-2023,170671.0,9872.0,Filed On Time,0.0
APP-004461,Q3-2023,168998.0,28766.0,Filed On Time,0.0
APP-004461,Q4-2023,156937.0,14253.0,Filed On Time,0.0
APP-004461,Q1-2024,,,Missing,
APP-004461,Q2-2024,162189.0,15166.0,Late,48.0
APP-004461,Q3-2024,,,Missing,
APP-004461,Q4-2024,119928.0,18870.0,Filed On Time,0.0
APP-004463,Q1-2023,421233.0,51206.0,Filed On Time,0.0
APP-004463,Q2-2023,294839.0,30178.0,Late,7.0
APP-004463,Q3-2023,448146.0,60769.0,Filed On Time,0.0
APP-004463,Q4-2023,371433.0,31980.0,Filed On Time,0.0
APP-004463,Q1-2024,382141.0,62967.0,Filed On Time,0.0
APP-004463,Q2-2024,339104.0,38737.0,Filed On Time,0.0
APP-004463,Q3-2024,452030.0,75250.0,Filed On Time,0.0
APP-004463,Q4-2024,417218.0,31057.0,Filed On Time,0.0
APP-004465,Q1-2023,265056.0,47219.0,Filed On Time,0.0
APP-004465,Q2-2023,267045.0,34888.0,Filed On Time,0.0
APP-004465,Q3-2023,295289.0,17513.0,Filed On Time,0.0
APP-004465,Q4-2023,282599.0,46274.0,Filed On Time,0.0
APP-004465,Q1-2024,235265.0,36367.0,Late,107.0
APP-004465,Q2-2024,301224.0,51658.0,Filed On Time,0.0
APP-004465,Q3-2024,275502.0,44940.0,Filed On Time,0.0
APP-004465,Q4-2024,356893.0,57583.0,Filed On Time,0.0
APP-004466,Q1-2023,177448.0,10848.0,Filed On Time,0.0
APP-004466,Q2-2023,120097.0,16526.0,Filed On Time,0.0
APP-004466,Q3-2023,193043.0,19855.0,Filed On Time,0.0
APP-004466,Q4-2023,124434.0,20096.0,Filed On Time,0.0
APP-004466,Q1-2024,,,Missing,
APP-004466,Q2-2024,129034.0,10499.0,Filed On Time,0.0
APP-004466,Q3-2024,113968.0,14282.0,Filed On Time,0.0
APP-004466,Q4-2024,126949.0,19972.0,Late,38.0
APP-004468,Q1-2023,100471.0,16880.0,Filed On Time,0.0
APP-004468,Q2-2023,102928.0,8896.0,Filed On Time,0.0
APP-004468,Q3-2023,78175.0,4968.0,Filed On Time,0.0
APP-004468,Q4-2023,98461.0,11718.0,Filed On Time,0.0
APP-004468,Q1-2024,73996.0,5191.0,Filed On Time,0.0
APP-004468,Q2-2024,75070.0,6261.0,Late,94.0
APP-004468,Q3-2024,74082.0,4182.0,Filed On Time,0.0
APP-004468,Q4-2024,,,Missing,
APP-004475,Q3-2023,118774.0,20515.0,Filed On Time,0.0
APP-004475,Q4-2023,119024.0,20826.0,Filed On Time,0.0
APP-004475,Q1-2024,124824.0,15150.0,Filed On Time,0.0
APP-004475,Q2-2024,191843.0,22844.0,Filed On Time,0.0
