application_id,cibil_score,num_active_loans,total_outstanding_debt,credit_utilization_pct,num_credit_inquiries_30d,num_credit_inquiries_90d,has_previous_default,days_since_last_default,credit_age_months,num_credit_cards
APP-002294,623,1,150029,26.6,2,2,0,0,116,0
APP-002295,775,0,0,5.6,1,1,0,0,133,1
APP-002296,568,1,629305,16.8,0,1,1,1493,77,1
APP-002297,776,1,95808,61.9,0,2,0,0,203,1
APP-002298,635,1,173094,24.9,4,5,0,0,154,2
APP-002299,667,1,62264,25.9,0,2,1,1251,83,1
APP-002300,715,3,403785,10.2,2,2,0,0,97,2
APP-002301,602,1,320622,15.0,0,0,0,0,52,4
APP-002302,661,3,689940,22.6,1,2,0,0,173,0
APP-002303,668,1,47996,45.4,5,5,0,0,136,4
APP-002304,791,0,0,15.7,0,0,0,0,74,2
APP-002305,657,0,0,4.0,1,2,1,604,193,2
APP-002306,690,1,252693,36.4,2,2,0,0,111,0
APP-002307,771,2,626119,47.7,0,0,0,0,172,3
APP-002308,711,0,0,11.9,3,3,0,0,153,2
APP-002309,714,2,420177,31.3,0,0,0,0,45,4
APP-002310,726,0,0,18.1,1,4,0,0,137,4
APP-002311,690,4,1015843,21.2,0,1,0,0,69,1
APP-002312,726,2,324926,72.2,2,2,0,0,88,3
APP-002313,705,0,0,16.4,4,6,0,0,186,1
APP-002314,736,1,72786,42.6,0,0,0,0,135,0
APP-002315,743,2,173540,59.5,0,0,0,0,95,1
APP-002316,722,2,263709,51.1,1,1,0,0,129,1
APP-002317,673,0,0,24.0,1,1,1,1423,124,2
APP-002318,771,0,0,15.3,0,0,0,0,109,3
APP-002319,541,1,361244,37.6,0,0,1,434,154,1
APP-002320,648,2,346792,79.6,1,1,0,0,150,3
APP-002321,828,3,535850,37.1,0,3,0,0,180,3
APP-002322,530,1,157398,60.1,0,1,0,0,143,3
APP-002323,638,1,89005,78.3,3,4,1,260,147,0
APP-002324,657,1,113865,68.5,2,5,1,494,106,2
APP-002325,724,0,0,23.2,0,2,0,0,185,1
APP-002326,691,0,0,15.2,2,3,0,0,128,0
APP-002327,673,0,0,15.0,0,0,0,0,196,2
APP-002328,766,1,2782237,45.5,2,2,0,0,111,1
APP-002329,508,1,288075,60.1,0,1,0,0,104,0
APP-002330,763,3,424248,26.7,0,1,0,0,187,1
APP-002331,801,1,134061,62.9,3,3,0,0,300,2
APP-002332,642,4,729521,69.8,1,2,0,0,166,2
APP-002333,815,2,793400,27.6,1,2,0,0,87,1
APP-002334,687,1,240228,82.8,1,3,0,0,167,1
APP-002335,643,2,206690,68.5,0,0,1,300,156,0
APP-002336,739,0,0,11.6,0,0,0,0,176,1
APP-002337,764,1,230937,16.6,2,2,0,0,153,1
APP-002338,624,1,508789,52.6,1,1,1,1272,181,1
APP-002339,636,2,735512,68.2,0,2,1,1390,95,3
APP-002340,783,2,434334,24.6,3,3,0,0,166,2
APP-002341,774,2,313834,54.7,0,0,0,0,144,2
APP-002342,664,2,1605046,21.6,1,3,0,0,183,1
APP-002343,758,2,488395,30.0,1,3,0,0,211,1
APP-002344,707,1,141750,43.9,3,3,0,0,168,3
APP-002345,841,2,601317,10.9,0,0,0,0,114,0
APP-002346,602,2,255336,13.7,3,3,0,0,76,2
APP-002347,746,0,0,29.4,3,3,0,0,76,1
APP-002348,723,1,125811,24.4,3,3,0,0,54,4
APP-002349,607,0,0,0.1,5,5,0,0,119,1
APP-002350,709,2,236853,91.5,0,3,0,0,153,3
APP-002351,623,0,0,10.5,1,1,1,1781,175,3
APP-002352,680,2,948984,69.0,1,2,0,0,164,1
APP-002353,754,1,265394,91.4,0,0,0,0,123,3
APP-002354,592,1,85745,34.0,0,0,1,1085,108,2
APP-002355,647,3,3201379,27.7,0,1,0,0,236,1
APP-002356,713,2,232571,58.2,0,1,0,0,133,2
APP-002357,507,1,117075,88.8,1,4,1,420,142,1
APP-002358,666,2,362653,37.9,0,0,0,0,160,2
APP-002359,848,4,715860,34.4,2,2,0,0,162,1
APP-002360,547,0,0,8.3,0,3,0,0,101,0
APP-002361,648,0,0,19.3,0,0,1,604,102,1
APP-002362,868,2,2397727,41.1,0,0,0,0,190,2
APP-002363,525,2,1072662,21.8,2,2,0,0,139,2
APP-002364,745,3,1417089,46.9,0,0,0,0,183,2
APP-002365,830,1,229182,53.4,0,1,0,0,154,1
APP-002366,843,2,292462,56.7,0,0,0,0,185,2
APP-002367,758,0,0,27.2,0,0,0,0,114,2
APP-002368,690,1,87005,7.2,0,0,1,264,161,1
APP-002369,799,0,0,1.3,2,3,0,0,131,2
APP-002370,712,2,560580,54.4,0,2,0,0,140,1
APP-002371,592,0,0,20.2,4,5,1,1555,121,2
APP-002372,588,1,67815,55.3,1,2,1,1502,83,1
APP-002373,638,3,283258,39.4,0,0,0,0,126,2
APP-002374,591,1,498728,68.7,1,1,1,1104,117,2
APP-002375,672,1,219810,40.7,0,0,0,0,190,2
APP-002376,683,1,394144,25.2,0,0,1,1024,155,0
APP-002377,618,1,285986,31.7,0,0,1,882,108,1
APP-002378,633,2,515003,28.3,1,2,0,0,156,4
APP-002379,606,1,447022,69.5,0,1,0,0,176,0
APP-002380,586,1,319717,27.6,0,0,1,1613,80,1
APP-002381,685,1,178129,56.7,1,1,0,0,148,2
APP-002382,600,1,299694,38.8,0,2,1,1446,152,2
APP-002383,797,0,0,10.2,0,2,0,0,120,1
APP-002384,713,4,554029,73.7,0,2,0,0,140,1
APP-002385,648,0,0,23.5,2,3,1,380,154,2
APP-002386,579,1,143984,39.8,1,1,1,1117,180,1
APP-002387,666,0,0,8.4,2,4,0,0,182,0
APP-002388,678,1,64034,28.2,1,2,0,0,179,1
APP-002389,627,0,0,3.9,0,1,1,332,213,1
APP-002390,726,1,112935,13.6,0,0,0,0,108,2
APP-002391,590,1,168224,20.5,0,1,1,1489,129,2
APP-002392,601,1,488273,13.5,3,5,1,237,105,2
APP-002393,732,2,215598,42.3,3,4,0,0,155,2
APP-002394,649,1,164893,32.7,0,1,0,0,119,1
APP-002395,712,4,336784,7.6,0,1,0,0,144,2
APP-002396,687,2,426802,9.6,4,6,0,0,150,1
APP-002397,729,2,346063,6.8,1,1,0,0,159,2
APP-002398,772,0,0,11.5,0,0,0,0,199,2
APP-002399,763,3,995857,47.0,1,1,0,0,130,3
APP-002400,747,1,278672,22.3,0,3,0,0,121,2
APP-002401,745,3,735124,13.8,2,5,0,0,96,3
APP-002402,891,2,1352288,36.0,1,3,0,0,167,1
APP-002403,718,2,757651,58.4,0,0,0,0,120,2
APP-002404,676,2,857182,67.5,5,6,0,0,92,1
APP-002405,602,1,273268,32.1,1,4,1,568,150,1
APP-002406,829,1,248772,47.7,3,3,0,0,168,1
APP-002407,721,1,498690,45.4,1,2,0,0,108,3
APP-002408,691,2,346992,17.1,0,0,0,0,144,0
APP-002409,741,3,762510,14.3,0,0,0,0,130,1
APP-002410,701,4,3267782,88.7,0,2,0,0,138,0
APP-002411,676,1,145787,42.3,1,2,0,0,182,2
APP-002412,579,0,0,16.2,2,3,1,1523,169,2
APP-002413,509,1,388347,66.9,0,1,1,1223,149,1
APP-002414,743,2,1091911,27.7,1,1,0,0,148,2
APP-002415,796,1,549414,14.7,0,2,0,0,165,1
APP-002416,715,1,207345,14.2,3,6,0,0,142,1
APP-002417,825,1,104312,40.7,1,3,0,0,111,1
APP-002418,747,2,562757,31.8,0,2,0,0,187,1
APP-002419,648,1,228266,40.2,1,2,1,1386,143,2
APP-002420,784,0,0,24.5,0,0,0,0,202,4
APP-002421,689,3,1176684,62.6,1,4,0,0,98,0
APP-002422,605,2,304918,44.0,0,0,1,1616,100,0
APP-002423,735,2,437772,36.7,3,5,0,0,149,2
APP-002424,671,3,719825,56.4,1,3,0,0,191,2
APP-002425,742,2,216101,57.3,2,4,0,0,158,1
APP-002426,620,1,132343,60.4,0,0,1,195,150,2
APP-002427,653,3,585551,35.4,2,2,0,0,117,1
APP-002428,486,1,260710,35.1,0,2,1,420,204,4
APP-002429,786,0,0,15.4,0,3,0,0,137,1
APP-002430,728,0,0,13.4,1,1,0,0,146,0
APP-002431,716,2,566119,43.6,1,2,0,0,94,1
APP-002432,549,4,674888,40.9,1,1,0,0,147,1
APP-002433,683,0,0,25.2,4,4,0,0,204,0
APP-002434,601,0,0,5.7,0,0,1,1316,203,0
APP-002435,705,4,572741,26.4,1,1,0,0,213,4
APP-002436,815,1,279076,30.0,0,0,0,0,227,1
APP-002437,728,0,0,1.2,0,0,0,0,36,2
APP-002438,753,1,168634,53.6,1,2,0,0,132,2
APP-002439,635,2,753923,61.2,0,1,1,976,151,1
APP-002440,547,1,98334,50.2,3,3,0,0,78,2
APP-002441,713,0,0,15.6,1,3,0,0,167,3
APP-002442,731,2,336107,45.3,0,3,0,0,108,0
APP-002443,732,3,2146920,35.2,2,2,0,0,185,0
APP-002444,786,2,346251,50.4,1,2,0,0,159,2
APP-002445,632,4,1029564,80.4,0,3,1,1327,174,3
APP-002446,663,0,0,3.3,1,4,0,0,142,2
APP-002447,865,1,159559,38.9,2,3,0,0,73,2
APP-002448,805,3,589162,31.0,1,4,0,0,123,1
APP-002449,754,1,155536,38.0,1,1,0,0,117,2
APP-002450,674,2,295923,30.5,0,0,1,573,92,2
APP-002451,636,0,0,25.6,1,2,0,0,165,2
APP-002452,781,2,1066619,57.1,1,3,0,0,70,0
APP-002453,814,3,664713,34.3,1,1,0,0,129,2
APP-002454,626,3,483655,21.3,1,1,1,316,113,1
APP-002455,753,3,847368,23.2,1,2,0,0,189,2
APP-002456,684,1,1063078,17.1,1,1,0,0,84,1
APP-002457,543,0,0,10.6,0,2,1,210,177,2
APP-002458,772,1,232235,15.6,0,0,0,0,138,2
APP-002459,694,2,392299,52.5,0,1,1,1218,180,1
APP-002460,723,3,995966,21.2,0,1,0,0,117,0
APP-002461,697,1,272467,44.3,0,0,1,1038,155,0
APP-002462,692,1,119458,76.7,2,2,0,0,120,3
APP-002463,661,3,925268,33.5,2,3,0,0,237,0
APP-002464,730,1,125550,26.8,0,0,0,0,209,2
APP-002465,694,1,365317,84.4,0,0,0,0,192,0
APP-002466,705,4,425230,14.7,1,1,0,0,200,1
APP-002467,710,3,631260,43.6,4,4,0,0,77,0
APP-002468,788,1,62497,29.8,0,0,0,0,100,1
APP-002469,718,0,0,18.6,0,0,0,0,139,1
APP-002470,790,1,107608,61.6,1,2,0,0,128,1
APP-002471,595,3,1007361,70.8,0,0,0,0,73,2
APP-002472,693,1,164700,8.6,1,2,0,0,165,4
APP-002473,796,1,162161,35.8,1,2,0,0,141,2
APP-002474,626,0,0,8.4,0,0,1,976,189,0
APP-002475,666,1,153712,74.3,3,3,0,0,153,1
APP-002476,751,4,1684075,10.3,1,3,0,0,81,1
APP-002477,578,0,0,12.4,0,0,1,1338,81,1
APP-002478,649,0,0,2.2,0,1,1,1691,203,2
APP-002479,695,0,0,7.3,1,1,0,0,175,0
APP-002480,663,0,0,1.1,2,4,1,219,215,2
APP-002481,772,3,840933,81.2,0,1,0,0,95,1
APP-002482,510,0,0,17.6,0,0,1,1292,212,0
APP-002483,687,1,252904,15.7,2,5,1,1683,250,2
APP-002484,662,2,367373,29.5,0,0,0,0,132,1
APP-002485,707,1,319690,40.5,1,3,0,0,187,4
APP-002486,759,2,281542,7.6,0,0,0,0,154,1
APP-002487,864,2,1240403,61.7,2,3,0,0,209,3
APP-002488,730,2,242606,14.0,2,3,0,0,109,0
APP-002489,617,0,0,10.4,3,5,0,0,152,1
APP-002490,749,0,0,16.3,0,2,0,0,100,1
APP-002491,598,1,186968,34.1,0,3,1,199,129,2
APP-002492,665,0,0,0.8,1,1,0,0,144,0
APP-002493,725,3,385494,64.3,0,2,0,0,111,1
APP-002494,743,1,592669,38.1,1,1,0,0,101,1
APP-002495,601,2,835475,13.3,0,1,1,346,162,2
APP-002496,648,0,0,17.1,0,0,1,855,109,0
APP-002497,683,1,1227197,70.0,0,0,0,0,192,0
APP-002498,725,0,0,24.2,1,3,0,0,148,1
APP-002499,690,3,620696,46.3,0,1,0,0,148,4
APP-002500,619,2,319765,29.7,0,3,1,1639,167,1
APP-002501,653,0,0,27.6,0,0,0,0,99,3
APP-002502,665,2,462352,28.5,3,3,0,0,103,1
APP-002503,621,2,786078,85.7,1,3,1,1556,98,2
APP-002504,611,1,58330,35.3,1,1,1,1216,105,2
APP-002505,657,0,0,25.6,1,1,0,0,85,1
APP-002506,807,1,226789,60.7,1,1,0,0,126,4
APP-002507,608,2,1002539,22.5,0,0,0,0,107,2
APP-002508,550,1,83378,8.1,0,0,1,1295,157,1
APP-002509,819,1,157116,39.9,2,2,0,0,131,4
APP-002510,790,1,378671,32.9,0,0,0,0,82,2
APP-002511,501,4,857646,46.9,2,3,0,0,170,1
APP-002512,748,0,0,18.5,0,2,0,0,172,1
APP-002513,607,2,314035,26.0,0,0,0,0,89,1
APP-002514,741,0,0,1.1,2,2,0,0,103,1
APP-002515,738,0,0,27.5,1,1,0,0,159,4
APP-002516,769,1,794652,61.3,0,2,0,0,174,1
APP-002517,788,1,132171,10.8,1,1,0,0,119,1
APP-002518,669,1,682027,34.8,1,1,0,0,93,2
APP-002519,799,1,305524,61.3,5,7,0,0,121,2
APP-002520,712,4,809459,42.4,2,4,0,0,188,1
APP-002521,690,1,119417,71.0,1,1,0,0,110,1
APP-002522,743,0,0,18.2,0,0,0,0,103,0
APP-002523,606,3,711302,63.5,3,5,0,0,146,2
APP-002524,603,2,220670,41.8,2,2,1,1194,118,0
APP-002525,575,2,404878,70.2,0,2,1,782,213,1
APP-002526,762,1,57738,46.8,0,0,0,0,159,2
APP-002527,565,0,0,13.4,0,1,1,1165,80,2
APP-002528,631,2,366681,10.3,2,3,1,971,178,1
APP-002529,659,2,187919,19.7,0,2,0,0,112,1
APP-002530,684,2,378187,59.7,1,1,0,0,121,1
APP-002531,656,3,333950,52.3,0,0,0,0,141,3
APP-002532,634,0,0,8.5,1,2,1,788,115,2
APP-002533,563,0,0,20.1,1,3,0,0,114,1
APP-002534,667,1,107611,38.8,2,3,0,0,105,1
APP-002535,655,1,43824,73.3,2,3,0,0,183,3
APP-002536,750,3,152715,45.7,1,1,0,0,146,2
APP-002537,691,1,140200,62.7,1,1,0,0,164,1
APP-002538,717,0,0,3.0,2,4,0,0,116,1
APP-002539,791,4,1148543,68.1,0,2,0,0,116,1
APP-002540,649,3,1343083,28.4,1,1,1,207,130,3
APP-002541,728,2,425063,24.8,2,2,0,0,202,2
APP-002542,703,1,207645,30.1,0,0,0,0,148,1
APP-002543,645,4,287173,29.3,2,2,1,1480,160,0
APP-002544,600,0,0,8.7,1,2,1,397,89,1
APP-002545,733,2,449413,20.4,0,0,0,0,153,0
APP-002546,668,0,0,8.7,1,1,0,0,162,0
APP-002547,620,1,236896,24.3,0,1,1,445,32,0
APP-002548,683,3,97259,9.2,0,1,0,0,145,4
APP-002549,673,0,0,2.5,0,0,0,0,135,3
APP-002550,590,1,266643,20.2,2,2,0,0,129,0
APP-002551,685,1,292058,67.9,2,2,1,1338,147,1
APP-002552,663,1,181797,26.5,0,0,0,0,154,2
APP-002553,676,0,0,16.1,0,0,1,790,168,3
APP-002554,662,2,1559624,87.5,0,1,0,0,148,0
APP-002555,746,1,115712,72.9,4,5,0,0,150,1
APP-002556,556,2,148871,11.8,2,3,0,0,110,2
APP-002557,601,2,362251,35.9,5,8,1,403,126,1
APP-002558,765,2,301022,79.0,2,2,0,0,115,2
APP-002559,764,4,704217,37.2,1,1,0,0,147,1
APP-002560,596,2,261450,75.3,0,1,0,0,157,2
APP-002561,642,2,3809736,18.5,1,1,1,1011,128,1
APP-002562,499,4,195743,30.7,0,0,1,1121,194,1
APP-002563,628,0,0,14.8,0,3,1,486,131,1
APP-002564,770,0,0,19.6,0,1,0,0,110,0
APP-002565,798,1,572974,27.5,0,1,0,0,140,0
APP-002566,617,2,216815,9.2,0,0,1,1087,147,1
APP-002567,873,1,1062279,58.4,2,2,0,0,99,1
APP-002568,700,1,146340,19.4,3,5,0,0,104,1
APP-002569,765,2,107448,19.5,0,0,0,0,175,1
APP-002570,656,1,244302,82.7,2,2,1,1512,86,1
APP-002571,745,1,175063,47.0,2,2,0,0,82,1
APP-002572,632,2,1225542,29.6,0,0,0,0,91,1
APP-002573,817,2,407818,55.0,0,2,0,0,126,2
APP-002574,689,1,212941,37.6,4,5,0,0,209,1
APP-002575,694,1,42555,23.8,0,0,0,0,191,1
APP-002576,607,2,930622,28.4,1,2,1,1743,194,1
APP-002577,586,2,230127,32.0,1,2,0,0,71,0
APP-002578,683,2,517948,16.4,0,1,0,0,124,3
APP-002579,769,0,0,10.0,1,1,0,0,161,4
APP-002580,708,1,138600,41.8,2,2,0,0,183,2
APP-002581,651,0,0,25.6,1,4,0,0,152,4
APP-002582,792,1,252561,57.2,0,0,0,0,120,3
APP-002583,795,0,0,24.6,0,3,0,0,73,2
APP-002584,650,0,0,3.0,0,1,0,0,151,4
APP-002585,761,2,384679,44.1,0,1,0,0,149,0
APP-002586,598,1,267751,49.1,1,2,0,0,177,1
APP-002587,632,0,0,9.2,0,2,1,1761,171,3
APP-002588,622,2,300458,47.6,0,1,1,458,202,2
APP-002589,626,2,853815,62.0,0,0,1,232,131,2
APP-002590,641,2,532669,74.8,1,1,1,1282,202,1
APP-002591,678,1,365880,61.0,0,0,0,0,107,1
APP-002592,623,1,56563,85.0,0,0,0,0,117,1
APP-002593,684,2,657096,44.6,0,2,0,0,185,2
APP-002594,756,1,278574,52.2,3,6,0,0,105,1
APP-002595,666,4,149284,9.6,2,2,0,0,208,0
APP-002596,677,1,225520,59.0,0,2,0,0,138,1
APP-002597,846,3,391845,47.8,1,2,0,0,202,2
APP-002598,648,1,112826,36.4,1,4,1,509,161,2
APP-002599,712,1,119443,62.5,1,3,0,0,72,4
APP-002600,753,1,292979,54.3,0,0,0,0,104,0
APP-002601,794,1,192109,21.6,0,2,0,0,89,1
APP-002602,725,1,284176,19.9,0,0,0,0,72,0
APP-002603,715,0,0,0.3,1,3,0,0,117,1
APP-002604,682,1,213149,48.0,2,3,0,0,176,3
APP-002605,676,2,2213704,63.9,0,1,0,0,144,1
APP-002606,672,1,439861,70.1,1,2,0,0,147,1
APP-002607,743,0,0,27.0,0,0,0,0,202,0
APP-002608,668,0,0,15.6,0,0,1,485,100,1
APP-002609,814,0,0,14.1,0,0,0,0,78,1
APP-002610,832,1,235572,62.0,0,0,0,0,117,1
APP-002611,687,3,381705,50.6,0,1,1,1066,110,2
APP-002612,699,1,309054,41.1,0,0,0,0,131,0
APP-002613,726,0,0,10.9,0,0,0,0,93,1
APP-002614,867,2,479718,4.1,3,5,0,0,172,1
APP-002615,590,3,989116,35.9,1,3,0,0,153,1
APP-002616,628,0,0,18.7,0,0,1,1524,195,0
APP-002617,700,0,0,23.1,3,3,0,0,69,1
APP-002618,680,2,729030,54.6,0,0,0,0,82,4
APP-002619,570,2,177203,12.8,2,2,0,0,141,2
APP-002620,817,2,566263,64.5,2,2,0,0,236,0
APP-002621,760,1,166280,31.8,5,7,0,0,133,2
APP-002622,687,1,116001,17.2,0,0,0,0,145,1
APP-002623,740,3,219770,52.3,5,5,0,0,85,2
APP-002624,710,1,262070,22.0,0,0,0,0,92,1
APP-002625,745,0,0,24.6,2,4,0,0,125,2
APP-002626,741,2,1174174,16.4,1,2,0,0,104,2
APP-002627,617,1,979725,32.9,1,4,1,1189,151,1
APP-002628,578,2,231650,74.7,0,0,1,606,163,3
APP-002629,636,0,0,20.6,2,5,1,1020,158,2
APP-002630,585,0,0,8.9,0,1,1,1432,109,1
APP-002631,744,0,0,17.9,5,7,0,0,174,1
APP-002632,705,0,0,24.1,1,4,0,0,183,4
APP-002633,647,2,548115,48.4,2,2,1,726,101,1
APP-002634,747,0,0,10.1,1,1,0,0,153,2
APP-002635,616,3,716379,66.9,1,1,0,0,131,1
APP-002636,682,1,128755,35.4,5,6,1,819,144,0
APP-002637,644,1,95083,75.1,0,1,1,914,238,3
APP-002638,705,2,1497158,25.4,1,1,0,0,114,2
APP-002639,676,2,1492925,53.8,0,0,0,0,104,1
APP-002640,712,1,212852,18.0,1,1,0,0,119,0
APP-002641,731,1,175481,53.1,0,0,0,0,137,2
APP-002642,712,2,252745,18.3,3,4,0,0,139,1
APP-002643,762,2,517917,62.2,0,1,0,0,148,1
APP-002644,636,0,0,15.8,0,0,0,0,126,1
APP-002645,705,0,0,23.4,0,2,0,0,194,2
APP-002646,751,2,1265174,34.8,1,1,0,0,146,2
APP-002647,670,3,1316986,19.1,0,2,0,0,204,1
APP-002648,642,0,0,6.4,1,1,1,413,106,0
APP-002649,686,1,198071,7.5,0,0,0,0,155,1
APP-002650,657,1,732146,16.5,0,2,0,0,89,1
APP-002651,567,0,0,13.4,2,2,1,1239,141,2
APP-002652,739,2,210498,10.8,4,4,0,0,195,3
APP-002653,734,1,74934,66.6,4,5,0,0,175,0
APP-002654,694,3,1623760,45.6,1,2,1,1253,148,2
APP-002655,650,0,0,3.7,3,3,0,0,152,1
APP-002656,819,1,642690,92.4,5,5,0,0,168,2
APP-002657,631,4,598986,19.0,5,5,0,0,194,2
APP-002658,761,0,0,17.4,0,0,0,0,167,0
APP-002659,502,1,84547,43.9,0,1,1,1248,114,1
APP-002660,552,1,201106,5.5,0,0,1,1491,136,1
APP-002661,728,0,0,6.9,3,4,0,0,168,2
APP-002662,822,4,2172662,44.6,0,1,0,0,190,1
APP-002663,718,1,237152,58.0,1,1,0,0,166,2
APP-002664,773,1,298631,42.8,1,1,0,0,131,2
APP-002665,767,0,0,22.8,1,1,0,0,81,1
APP-002666,734,2,1193242,37.8,1,3,0,0,186,2
APP-002667,718,2,2396907,42.1,1,2,0,0,132,0
APP-002668,775,4,1666583,27.9,0,2,0,0,108,2
APP-002669,682,2,700805,38.8,1,1,0,0,131,2
APP-002670,658,3,2224297,24.2,1,2,1,706,131,3
APP-002671,760,1,398628,50.8,5,7,0,0,202,1
APP-002672,455,1,625845,47.2,0,0,1,476,199,0
APP-002673,724,2,1244853,13.9,0,1,0,0,134,0
APP-002674,539,0,0,24.5,0,1,1,1479,126,2
APP-002675,700,1,118728,22.2,0,0,0,0,209,4
APP-002676,623,3,1556015,20.9,2,3,1,1347,211,0
APP-002677,738,0,0,14.9,0,0,0,0,166,1
APP-002678,638,0,0,8.9,3,3,1,200,136,4
APP-002679,572,1,359082,18.2,0,2,1,808,66,3
APP-002680,746,2,195151,72.8,0,0,0,0,115,3
APP-002681,609,1,250213,49.4,1,3,1,1392,142,1
APP-002682,669,0,0,23.4,0,0,1,1640,81,1
APP-002683,743,1,132268,34.2,0,1,0,0,155,0
APP-002684,776,3,401607,55.6,2,2,0,0,118,0
APP-002685,732,1,247291,54.0,0,2,0,0,196,0
APP-002686,698,1,749349,39.8,1,1,1,496,61,1
APP-002687,579,2,562030,40.1,1,1,0,0,182,0
APP-002688,633,1,266017,16.0,0,2,0,0,104,0
APP-002689,671,3,1648513,33.5,0,0,0,0,171,2
APP-002690,649,3,848611,6.1,5,5,1,1747,132,4
APP-002691,659,1,112873,84.9,0,0,1,902,177,2
APP-002692,624,0,0,27.7,1,1,0,0,109,2
APP-002693,728,1,287180,27.4,2,2,0,0,174,2
APP-002694,628,2,258698,69.6,1,2,1,430,172,2
APP-002695,830,4,1737199,69.9,1,3,0,0,95,3
APP-002696,816,2,429777,16.6,0,2,0,0,91,3
APP-002697,718,1,777485,51.3,3,3,0,0,263,1
APP-002698,697,3,3193639,38.2,2,2,0,0,195,4
APP-002699,631,1,664935,36.1,0,0,1,519,258,1
APP-002700,669,1,462284,42.3,0,0,0,0,178,2
APP-002701,752,4,5580615,21.2,5,6,0,0,115,0
APP-002702,666,0,0,14.6,1,2,1,1031,124,2
APP-002703,736,0,0,9.5,1,3,0,0,114,2
APP-002704,541,2,522333,71.1,0,1,1,534,125,1
APP-002705,631,1,166636,64.4,1,1,1,1465,156,0
APP-002706,766,2,1573484,50.4,1,4,0,0,91,1
APP-002707,660,2,430715,45.4,3,6,0,0,161,1
APP-002708,609,2,207368,58.8,1,4,0,0,151,0
APP-002709,669,0,0,2.1,3,3,0,0,206,3
APP-002710,736,1,322705,22.9,0,1,0,0,219,0
APP-002711,721,2,116756,50.0,3,4,0,0,168,0
APP-002712,568,2,830468,39.3,0,0,1,383,159,0
APP-002713,672,2,253273,49.2,2,4,1,223,163,2
APP-002714,769,2,429238,38.5,0,0,0,0,95,2
APP-002715,576,1,450216,20.2,0,0,0,0,95,1
APP-002716,692,0,0,27.9,0,1,0,0,194,2
APP-002717,750,0,0,9.8,0,0,0,0,87,2
APP-002718,690,1,879472,77.1,2,2,1,1128,170,2
APP-002719,572,0,0,25.4,1,1,1,931,122,3
APP-002720,604,0,0,9.4,0,1,0,0,174,0
APP-002721,684,1,635020,54.3,0,0,0,0,98,4
APP-002722,583,3,159370,27.2,0,0,1,238,106,2
APP-002723,702,1,225213,38.6,2,2,0,0,99,0
APP-002724,621,0,0,16.7,0,3,1,1648,168,1
APP-002725,650,1,225411,35.9,0,3,0,0,173,2
APP-002726,716,4,1234448,46.6,0,0,0,0,122,1
APP-002727,551,1,47785,14.1,1,1,0,0,129,1
APP-002728,716,1,331581,14.0,4,5,0,0,114,1
APP-002729,827,1,950621,39.0,3,4,0,0,182,2
APP-002730,582,0,0,12.5,0,2,1,716,108,0
APP-002731,582,2,1020172,27.8,1,2,1,1474,146,3
APP-002732,728,0,0,12.6,0,0,0,0,134,2
APP-002733,620,3,801916,56.9,4,7,0,0,252,1
APP-002734,634,3,998948,1.5,5,6,1,943,117,2
APP-002735,761,1,147507,77.8,0,0,0,0,119,1
APP-002736,668,1,124052,59.6,0,2,0,0,118,0
APP-002737,634,3,1382940,42.8,1,1,1,1412,88,1
APP-002738,801,3,692831,60.2,0,1,0,0,198,1
APP-002739,650,2,1718774,8.7,0,0,0,0,118,1
APP-002740,778,0,0,26.4,1,2,0,0,132,2
APP-002741,760,0,0,14.2,1,1,0,0,140,0
APP-002742,732,1,365835,81.8,2,3,0,0,158,2
APP-002743,663,0,0,27.2,0,2,1,667,93,3
APP-002744,725,1,838192,22.5,0,1,0,0,168,1
APP-002745,521,3,872972,10.5,0,1,0,0,161,2
APP-002746,846,1,65490,47.3,3,4,0,0,98,2
APP-002747,698,2,348480,43.5,2,2,0,0,175,2
APP-002748,683,2,837935,61.4,2,2,0,0,73,3
APP-002749,639,0,0,23.6,0,2,0,0,79,1
APP-002750,694,3,1467979,71.7,4,5,0,0,142,2
APP-002751,677,4,305607,72.3,0,1,1,877,138,2
APP-002752,737,1,318581,15.1,1,2,0,0,120,2
APP-002753,775,1,81873,20.6,0,0,0,0,206,2
APP-002754,638,1,74876,32.5,0,0,1,970,152,0
APP-002755,744,1,97672,23.7,2,4,0,0,175,1
APP-002756,729,1,117271,23.3,1,2,0,0,130,1
APP-002757,681,1,1271626,27.9,0,1,0,0,193,1
APP-002758,860,1,323685,12.0,2,3,0,0,102,1
APP-002759,611,0,0,0.9,2,2,0,0,139,2
APP-002760,669,3,497695,1.0,1,2,0,0,108,0
APP-002761,683,4,286182,52.8,2,3,1,205,77,2
APP-002762,642,1,538898,60.4,1,1,0,0,240,1
APP-002763,796,0,0,8.5,0,0,0,0,115,1
APP-002764,628,1,493807,72.2,0,1,0,0,144,1
APP-002765,603,1,54154,57.3,1,2,0,0,124,1
APP-002766,629,2,50522,45.0,2,5,0,0,151,2
APP-002767,722,0,0,5.2,0,1,0,0,138,1
APP-002768,684,1,183969,56.3,1,2,0,0,161,2
APP-002769,660,1,101040,39.8,2,3,1,1183,175,2
APP-002770,686,2,1525064,9.0,2,2,0,0,100,1
APP-002771,673,4,394050,75.6,0,2,0,0,105,2
APP-002772,792,1,160978,46.0,0,1,0,0,182,0
